Row_ID,User_ID,Survey_ID,Survey_Name,Pole_A,Pole_B,Cluster,Coordinate_X,Coordinate_Y,Conversation_Index,Bipolar_Construct,Cluster_Size
110,BB9B1884-4994-4CBC-8979-CBDB834B8AB5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Dough-based vs. non-dough-based,not Dough-based vs. non-dough-based,0,8.726308,6.2357464,255,Dough-based vs. non-dough-based vs not Dough-based vs. non-dough-based,1130
111,BB9B1884-4994-4CBC-8979-CBDB834B8AB5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Main course vs. side dish,not Main course vs. side dish,0,8.726308,6.2357464,255,Main course vs. side dish vs not Main course vs. side dish,1130
112,BB9B1884-4994-4CBC-8979-CBDB834B8AB5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Vegan vs. non-vegan,not Vegan vs. non-vegan,0,8.726308,6.2357464,255,Vegan vs. non-vegan vs not Vegan vs. non-vegan,1130
113,BB9B1884-4994-4CBC-8979-CBDB834B8AB5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Course type,not Course type,0,8.726308,6.2357464,255,Course type vs not Course type,1130
114,BB9B1884-4994-4CBC-8979-CBDB834B8AB5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ingredient variety,not Ingredient variety,0,8.726308,6.2357464,255,Ingredient variety vs not Ingredient variety,1130
115,D601BBE3-B482-4A39-8F1F-ED365CCA9749,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ease of Preparation,not Ease of Preparation,0,8.727147,6.083542,299,Ease of Preparation vs not Ease of Preparation,1130
116,D601BBE3-B482-4A39-8F1F-ED365CCA9749,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation Complexity,not Preparation Complexity,0,8.727147,6.083542,299,Preparation Complexity vs not Preparation Complexity,1130
117,D601BBE3-B482-4A39-8F1F-ED365CCA9749,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ingredient Simplicity,not Ingredient Simplicity,0,8.727147,6.083542,299,Ingredient Simplicity vs not Ingredient Simplicity,1130
118,D601BBE3-B482-4A39-8F1F-ED365CCA9749,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Variety of Ingredients,not Variety of Ingredients,0,8.727147,6.083542,299,Variety of Ingredients vs not Variety of Ingredients,1130
119,D601BBE3-B482-4A39-8F1F-ED365CCA9749,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Complexity of Preparation,not Complexity of Preparation,0,8.727147,6.083542,299,Complexity of Preparation vs not Complexity of Preparation,1130
120,D601BBE3-B482-4A39-8F1F-ED365CCA9749,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation Method,not Preparation Method,0,8.727147,6.083542,299,Preparation Method vs not Preparation Method,1130
121,921F0CF6-BC0B-47FD-A0D0-834A73B2D924,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,cheese for a vegetarian option,not cheese for a vegetarian option,0,8.727576,7.163747,196,cheese for a vegetarian option vs not cheese for a vegetarian option,1130
122,921F0CF6-BC0B-47FD-A0D0-834A73B2D924,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,cooked and shredded beef or chicken,not cooked and shredded beef or chicken,0,8.727576,7.163747,196,cooked and shredded beef or chicken vs not cooked and shredded beef or chicken,1130
123,921F0CF6-BC0B-47FD-A0D0-834A73B2D924,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,vegetable oil,not vegetable oil,0,8.727576,7.163747,196,vegetable oil vs not vegetable oil,1130
124,921F0CF6-BC0B-47FD-A0D0-834A73B2D924,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,salt,not salt,0,8.727576,7.163747,196,salt vs not salt,1130
125,921F0CF6-BC0B-47FD-A0D0-834A73B2D924,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,warm water,not warm water,0,8.727576,7.163747,196,warm water vs not warm water,1130
126,921F0CF6-BC0B-47FD-A0D0-834A73B2D924,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,cornmeal,not cornmeal,0,8.727576,7.163747,196,cornmeal vs not cornmeal,1130
127,4F9A0294-9B21-4928-B1D0-DD9A970AB74B,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cookie,not Cookie,0,8.729893,6.7152934,102,Cookie vs not Cookie,1130
128,4F9A0294-9B21-4928-B1D0-DD9A970AB74B,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Pizza,not Pizza,0,8.729893,6.7152934,102,Pizza vs not Pizza,1130
129,4F9A0294-9B21-4928-B1D0-DD9A970AB74B,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Apple,not Apple,0,8.729893,6.7152934,102,Apple vs not Apple,1130
130,4F9A0294-9B21-4928-B1D0-DD9A970AB74B,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Rice,not Rice,0,8.729893,6.7152934,102,Rice vs not Rice,1130
131,4F9A0294-9B21-4928-B1D0-DD9A970AB74B,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Burger,not Burger,0,8.729893,6.7152934,102,Burger vs not Burger,1130
132,4F9A0294-9B21-4928-B1D0-DD9A970AB74B,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Seasonal dishes,not Seasonal dishes,0,8.729893,6.7152934,102,Seasonal dishes vs not Seasonal dishes,1130
133,4F9A0294-9B21-4928-B1D0-DD9A970AB74B,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Healthiness (Apple),not Healthiness (Apple),0,8.729893,6.7152934,102,Healthiness (Apple) vs not Healthiness (Apple),1130
134,4F9A0294-9B21-4928-B1D0-DD9A970AB74B,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cost (Rice),not Cost (Rice),0,8.729893,6.7152934,102,Cost (Rice) vs not Cost (Rice),1130
135,4F9A0294-9B21-4928-B1D0-DD9A970AB74B,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Shelf Life (Cookie),not Shelf Life (Cookie),0,8.729893,6.7152934,102,Shelf Life (Cookie) vs not Shelf Life (Cookie),1130
136,57BF066F-5B66-4CE5-AD4C-8A4D3222E356,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Softness,not Softness,0,8.737921,6.0155063,116,Softness vs not Softness,1130
137,57BF066F-5B66-4CE5-AD4C-8A4D3222E356,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Flavor Complexity,not Flavor Complexity,0,8.737921,6.0155063,116,Flavor Complexity vs not Flavor Complexity,1130
138,57BF066F-5B66-4CE5-AD4C-8A4D3222E356,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Texture,not Texture,0,8.737921,6.0155063,116,Texture vs not Texture,1130
139,57BF066F-5B66-4CE5-AD4C-8A4D3222E356,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Skill Level Required,not Skill Level Required,0,8.737921,6.0155063,116,Skill Level Required vs not Skill Level Required,1130
140,57BF066F-5B66-4CE5-AD4C-8A4D3222E356,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation Style,not Preparation Style,0,8.737921,6.0155063,116,Preparation Style vs not Preparation Style,1130
141,D601BBE3-B482-4A39-8F1F-ED365CCA9749,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ease of Preparation,not Ease of Preparation,0,8.746582,6.027734,299,Ease of Preparation vs not Ease of Preparation,1130
142,D601BBE3-B482-4A39-8F1F-ED365CCA9749,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation Complexity,not Preparation Complexity,0,8.746582,6.027734,299,Preparation Complexity vs not Preparation Complexity,1130
143,D601BBE3-B482-4A39-8F1F-ED365CCA9749,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ingredient Simplicity,not Ingredient Simplicity,0,8.746582,6.027734,299,Ingredient Simplicity vs not Ingredient Simplicity,1130
144,D601BBE3-B482-4A39-8F1F-ED365CCA9749,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Variety of Ingredients,not Variety of Ingredients,0,8.746582,6.027734,299,Variety of Ingredients vs not Variety of Ingredients,1130
145,D601BBE3-B482-4A39-8F1F-ED365CCA9749,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Complexity of Preparation,not Complexity of Preparation,0,8.746582,6.027734,299,Complexity of Preparation vs not Complexity of Preparation,1130
146,D601BBE3-B482-4A39-8F1F-ED365CCA9749,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation Method,not Preparation Method,0,8.746582,6.027734,299,Preparation Method vs not Preparation Method,1130
147,7028D2DB-CEB9-4B19-BFF4-E937B0E2CD99,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Presentation (Pizza),not Presentation (Pizza),0,8.761091,6.743562,150,Presentation (Pizza) vs not Presentation (Pizza),1130
148,7028D2DB-CEB9-4B19-BFF4-E937B0E2CD99,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Texture and Scent (Kebab),not Texture and Scent (Kebab),0,8.761091,6.743562,150,Texture and Scent (Kebab) vs not Texture and Scent (Kebab),1130
149,7028D2DB-CEB9-4B19-BFF4-E937B0E2CD99,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Flavor Intensity (Couscous),Spaghetti,0,8.761091,6.743562,150,Flavor Intensity (Couscous) vs Spaghetti,1130
150,7028D2DB-CEB9-4B19-BFF4-E937B0E2CD99,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Texture (Baking Bread),not Texture (Baking Bread),0,8.761091,6.743562,150,Texture (Baking Bread) vs not Texture (Baking Bread),1130
151,7028D2DB-CEB9-4B19-BFF4-E937B0E2CD99,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Taste (Pizza),not Taste (Pizza),0,8.761091,6.743562,150,Taste (Pizza) vs not Taste (Pizza),1130
152,1F6F38C6-5A0D-4FCF-B0D6-F3ED655BCE16,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Meal Coordination,not Meal Coordination,0,8.764878,6.185529,35,Meal Coordination vs not Meal Coordination,1130
153,1F6F38C6-5A0D-4FCF-B0D6-F3ED655BCE16,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Primary Ingredient,not Primary Ingredient,0,8.764878,6.185529,35,Primary Ingredient vs not Primary Ingredient,1130
154,1F6F38C6-5A0D-4FCF-B0D6-F3ED655BCE16,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ingredient Complexity,not Ingredient Complexity,0,8.764878,6.185529,35,Ingredient Complexity vs not Ingredient Complexity,1130
155,1F6F38C6-5A0D-4FCF-B0D6-F3ED655BCE16,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cooking Method,not Cooking Method,0,8.764878,6.185529,35,Cooking Method vs not Cooking Method,1130
156,1F6F38C6-5A0D-4FCF-B0D6-F3ED655BCE16,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation Time,not Preparation Time,0,8.764878,6.185529,35,Preparation Time vs not Preparation Time,1130
157,60D04BD1-4C81-4194-9E58-BF7A50CE52AC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Hearty dishes,Light dishes,0,8.766718,6.086491,125,Hearty dishes vs Light dishes,1130
158,60D04BD1-4C81-4194-9E58-BF7A50CE52AC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Lightness,not Lightness,0,8.766718,6.086491,125,Lightness vs not Lightness,1130
159,60D04BD1-4C81-4194-9E58-BF7A50CE52AC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Base ingredient,not Base ingredient,0,8.766718,6.086491,125,Base ingredient vs not Base ingredient,1130
160,60D04BD1-4C81-4194-9E58-BF7A50CE52AC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Flavor profile,not Flavor profile,0,8.766718,6.086491,125,Flavor profile vs not Flavor profile,1130
161,60D04BD1-4C81-4194-9E58-BF7A50CE52AC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ingredient simplicity,not Ingredient simplicity,0,8.766718,6.086491,125,Ingredient simplicity vs not Ingredient simplicity,1130
162,BE6A0437-33FB-4E05-A6BC-19EF8340BF38,a216d763-71dd-4509-a694-d68cb28de496,Praise,Grilled Bakso Skewers,not Grilled Bakso Skewers,0,8.781888,6.9182343,265,Grilled Bakso Skewers vs not Grilled Bakso Skewers,1130
163,BE6A0437-33FB-4E05-A6BC-19EF8340BF38,a216d763-71dd-4509-a694-d68cb28de496,Praise,Fried Bakso Balls,not Fried Bakso Balls,0,8.781888,6.9182343,265,Fried Bakso Balls vs not Fried Bakso Balls,1130
164,BE6A0437-33FB-4E05-A6BC-19EF8340BF38,a216d763-71dd-4509-a694-d68cb28de496,Praise,Bakso with Tofu and Vegetables,not Bakso with Tofu and Vegetables,0,8.781888,6.9182343,265,Bakso with Tofu and Vegetables vs not Bakso with Tofu and Vegetables,1130
165,BE6A0437-33FB-4E05-A6BC-19EF8340BF38,a216d763-71dd-4509-a694-d68cb28de496,Praise,Bakso in Sweet Soy Sauce,not Bakso in Sweet Soy Sauce,0,8.781888,6.9182343,265,Bakso in Sweet Soy Sauce vs not Bakso in Sweet Soy Sauce,1130
166,BE6A0437-33FB-4E05-A6BC-19EF8340BF38,a216d763-71dd-4509-a694-d68cb28de496,Praise,Spicy Bakso Soup,not Spicy Bakso Soup,0,8.781888,6.9182343,265,Spicy Bakso Soup vs not Spicy Bakso Soup,1130
167,BE6A0437-33FB-4E05-A6BC-19EF8340BF38,a216d763-71dd-4509-a694-d68cb28de496,Praise,Bakso with Noodles,not Bakso with Noodles,0,8.781888,6.9182343,265,Bakso with Noodles vs not Bakso with Noodles,1130
168,5854151F-1E3D-49DD-8859-F46CE05524A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Shepherd's Pie,not Shepherd's Pie,0,8.813804,6.6009912,117,Shepherd's Pie vs not Shepherd's Pie,1130
169,5854151F-1E3D-49DD-8859-F46CE05524A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Spaghetti Bolognese,not Spaghetti Bolognese,0,8.813804,6.6009912,117,Spaghetti Bolognese vs not Spaghetti Bolognese,1130
170,5854151F-1E3D-49DD-8859-F46CE05524A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation Time,not Preparation Time,0,8.813804,6.6009912,117,Preparation Time vs not Preparation Time,1130
171,5854151F-1E3D-49DD-8859-F46CE05524A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Comfort Food,not Comfort Food,0,8.813804,6.6009912,117,Comfort Food vs not Comfort Food,1130
172,5854151F-1E3D-49DD-8859-F46CE05524A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Carbohydrate Content,not Carbohydrate Content,0,8.813804,6.6009912,117,Carbohydrate Content vs not Carbohydrate Content,1130
173,5854151F-1E3D-49DD-8859-F46CE05524A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cuisine Type,not Cuisine Type,0,8.813804,6.6009912,117,Cuisine Type vs not Cuisine Type,1130
174,1F6F38C6-5A0D-4FCF-B0D6-F3ED655BCE16,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Meal Coordination,not Meal Coordination,0,8.831644,6.1025505,35,Meal Coordination vs not Meal Coordination,1130
175,1F6F38C6-5A0D-4FCF-B0D6-F3ED655BCE16,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Primary Ingredient,not Primary Ingredient,0,8.831644,6.1025505,35,Primary Ingredient vs not Primary Ingredient,1130
176,1F6F38C6-5A0D-4FCF-B0D6-F3ED655BCE16,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ingredient Complexity,not Ingredient Complexity,0,8.831644,6.1025505,35,Ingredient Complexity vs not Ingredient Complexity,1130
177,1F6F38C6-5A0D-4FCF-B0D6-F3ED655BCE16,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cooking Method,not Cooking Method,0,8.831644,6.1025505,35,Cooking Method vs not Cooking Method,1130
178,1F6F38C6-5A0D-4FCF-B0D6-F3ED655BCE16,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation Time,not Preparation Time,0,8.831644,6.1025505,35,Preparation Time vs not Preparation Time,1130
179,ADD1D935-94FE-415D-90CF-B916F73C52DC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Taste Category,not Taste Category,0,8.84944,6.594731,233,Taste Category vs not Taste Category,1130
180,ADD1D935-94FE-415D-90CF-B916F73C52DC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Sweetness,not Sweetness,0,8.84944,6.594731,233,Sweetness vs not Sweetness,1130
181,ADD1D935-94FE-415D-90CF-B916F73C52DC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Taste Profile,not Taste Profile,0,8.84944,6.594731,233,Taste Profile vs not Taste Profile,1130
182,ADD1D935-94FE-415D-90CF-B916F73C52DC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Bitter,not Bitter,0,8.84944,6.594731,233,Bitter vs not Bitter,1130
183,ADD1D935-94FE-415D-90CF-B916F73C52DC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Flavor Profile,not Flavor Profile,0,8.84944,6.594731,233,Flavor Profile vs not Flavor Profile,1130
184,ADD1D935-94FE-415D-90CF-B916F73C52DC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Vegetarian,not Vegetarian,0,8.84944,6.594731,233,Vegetarian vs not Vegetarian,1130
185,ADD1D935-94FE-415D-90CF-B916F73C52DC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Protein Source,not Protein Source,0,8.84944,6.594731,233,Protein Source vs not Protein Source,1130
186,ADD1D935-94FE-415D-90CF-B916F73C52DC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Unpleasantness,not Unpleasantness,0,8.84944,6.594731,233,Unpleasantness vs not Unpleasantness,1130
187,ADD1D935-94FE-415D-90CF-B916F73C52DC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Taste,not Taste,0,8.84944,6.594731,233,Taste vs not Taste,1130
188,4BD69F96-2D06-4639-A6CB-E78CDB5EA001,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Chicken fried rice,not Chicken fried rice,0,8.850011,7.510291,94,Chicken fried rice vs not Chicken fried rice,1130
189,4BD69F96-2D06-4639-A6CB-E78CDB5EA001,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Chicken breast in a cream sauce with cayenne pepper and onions served with crispy potatoes,Roast beef with all the trimmings,0,8.850011,7.510291,94,Chicken breast in a cream sauce with cayenne pepper and onions served with crispy potatoes vs Roast beef with all the trimmings,1130
190,B3009693-2408-4EE8-8897-F31F18D163F8,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Comforting,not Comforting,0,8.876314,7.0913796,242,Comforting vs not Comforting,1130
191,B3009693-2408-4EE8-8897-F31F18D163F8,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Savory,not Savory,0,8.876314,7.0913796,242,Savory vs not Savory,1130
192,B3009693-2408-4EE8-8897-F31F18D163F8,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Sweet,not Sweet,0,8.876314,7.0913796,242,Sweet vs not Sweet,1130
193,B3009693-2408-4EE8-8897-F31F18D163F8,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Vegetable Stir-Fry,not Vegetable Stir-Fry,0,8.876314,7.0913796,242,Vegetable Stir-Fry vs not Vegetable Stir-Fry,1130
194,B3009693-2408-4EE8-8897-F31F18D163F8,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Spaghetti Bolognese,not Spaghetti Bolognese,0,8.876314,7.0913796,242,Spaghetti Bolognese vs not Spaghetti Bolognese,1130
195,B3009693-2408-4EE8-8897-F31F18D163F8,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Chocolate Chip Cookies,not Chocolate Chip Cookies,0,8.876314,7.0913796,242,Chocolate Chip Cookies vs not Chocolate Chip Cookies,1130
196,755021A2-F1C1-4D6E-8D56-273929AA21F8,a216d763-71dd-4509-a694-d68cb28de496,Praise,Rajma,not Rajma,0,8.878955,7.0573354,156,Rajma vs not Rajma,1130
197,755021A2-F1C1-4D6E-8D56-273929AA21F8,a216d763-71dd-4509-a694-d68cb28de496,Praise,Chilly Potato,not Chilly Potato,0,8.878955,7.0573354,156,Chilly Potato vs not Chilly Potato,1130
198,755021A2-F1C1-4D6E-8D56-273929AA21F8,a216d763-71dd-4509-a694-d68cb28de496,Praise,Macaroni,not Macaroni,0,8.878955,7.0573354,156,Macaroni vs not Macaroni,1130
199,755021A2-F1C1-4D6E-8D56-273929AA21F8,a216d763-71dd-4509-a694-d68cb28de496,Praise,Gajar ka Halwa,not Gajar ka Halwa,0,8.878955,7.0573354,156,Gajar ka Halwa vs not Gajar ka Halwa,1130
200,755021A2-F1C1-4D6E-8D56-273929AA21F8,a216d763-71dd-4509-a694-d68cb28de496,Praise,Baked Vegetables,not Baked Vegetables,0,8.878955,7.0573354,156,Baked Vegetables vs not Baked Vegetables,1130
201,755021A2-F1C1-4D6E-8D56-273929AA21F8,a216d763-71dd-4509-a694-d68cb28de496,Praise,Chole Bhature,not Chole Bhature,0,8.878955,7.0573354,156,Chole Bhature vs not Chole Bhature,1130
202,6BA8F1BF-981A-4499-9C85-BC9E1F376F73,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Dessert Type,not Dessert Type,0,8.892516,6.4320297,147,Dessert Type vs not Dessert Type,1130
203,6BA8F1BF-981A-4499-9C85-BC9E1F376F73,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Fast Food,not Fast Food,0,8.892516,6.4320297,147,Fast Food vs not Fast Food,1130
204,6BA8F1BF-981A-4499-9C85-BC9E1F376F73,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ingredients,not Ingredients,0,8.892516,6.4320297,147,Ingredients vs not Ingredients,1130
205,6BA8F1BF-981A-4499-9C85-BC9E1F376F73,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Meal Type,not Meal Type,0,8.892516,6.4320297,147,Meal Type vs not Meal Type,1130
206,6BA8F1BF-981A-4499-9C85-BC9E1F376F73,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Lightness,not Lightness,0,8.892516,6.4320297,147,Lightness vs not Lightness,1130
207,375577A6-844E-4A47-9CE2-AE293467C132,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Taste,Flavorless,0,8.915815,6.4299927,65,Taste vs Flavorless,1130
208,375577A6-844E-4A47-9CE2-AE293467C132,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Simplicity,not Simplicity,0,8.915815,6.4299927,65,Simplicity vs not Simplicity,1130
209,375577A6-844E-4A47-9CE2-AE293467C132,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Flavor Profile,not Flavor Profile,0,8.915815,6.4299927,65,Flavor Profile vs not Flavor Profile,1130
210,375577A6-844E-4A47-9CE2-AE293467C132,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ease of Preparation,not Ease of Preparation,0,8.915815,6.4299927,65,Ease of Preparation vs not Ease of Preparation,1130
211,375577A6-844E-4A47-9CE2-AE293467C132,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cuisine Variety,not Cuisine Variety,0,8.915815,6.4299927,65,Cuisine Variety vs not Cuisine Variety,1130
212,BB3086DF-9C6B-40AA-A5B6-440E20BAE3D3,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Pizza Margherita,not Pizza Margherita,0,8.950081,7.0599666,254,Pizza Margherita vs not Pizza Margherita,1130
213,BB3086DF-9C6B-40AA-A5B6-440E20BAE3D3,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,The Ultimate Hamburger,not The Ultimate Hamburger,0,8.950081,7.0599666,254,The Ultimate Hamburger vs not The Ultimate Hamburger,1130
214,BB3086DF-9C6B-40AA-A5B6-440E20BAE3D3,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Ground Beef Tacos,not Ground Beef Tacos,0,8.950081,7.0599666,254,Ground Beef Tacos vs not Ground Beef Tacos,1130
215,BB3086DF-9C6B-40AA-A5B6-440E20BAE3D3,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Baked Eggs with Bacon and Spinach,not Baked Eggs with Bacon and Spinach,0,8.950081,7.0599666,254,Baked Eggs with Bacon and Spinach vs not Baked Eggs with Bacon and Spinach,1130
216,BB3086DF-9C6B-40AA-A5B6-440E20BAE3D3,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Simple Fried Rice,not Simple Fried Rice,0,8.950081,7.0599666,254,Simple Fried Rice vs not Simple Fried Rice,1130
217,883956E8-8E6E-4C89-8531-641D09022703,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,High-calorie,not High-calorie,0,8.952346,6.5601397,185,High-calorie vs not High-calorie,1130
218,883956E8-8E6E-4C89-8531-641D09022703,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Versatile,not Versatile,0,8.952346,6.5601397,185,Versatile vs not Versatile,1130
219,883956E8-8E6E-4C89-8531-641D09022703,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Carbohydrate-rich,not Carbohydrate-rich,0,8.952346,6.5601397,185,Carbohydrate-rich vs not Carbohydrate-rich,1130
220,883956E8-8E6E-4C89-8531-641D09022703,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Meat-based,not Meat-based,0,8.952346,6.5601397,185,Meat-based vs not Meat-based,1130
221,883956E8-8E6E-4C89-8531-641D09022703,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cuisine type,not Cuisine type,0,8.952346,6.5601397,185,Cuisine type vs not Cuisine type,1130
222,BD8D78A7-EB55-4772-95FE-D96757F06E19,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Texture Preference,not Texture Preference,0,9.012295,6.166401,261,Texture Preference vs not Texture Preference,1130
223,BD8D78A7-EB55-4772-95FE-D96757F06E19,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Flavor Complexity,not Flavor Complexity,0,9.012295,6.166401,261,Flavor Complexity vs not Flavor Complexity,1130
